m/z	intensity
3893.642381	143.059
3893.679473	139.843
3893.716565	135.843
3893.753658	136
3893.790751	138.431
3893.827844	134.745
3893.864937	138.431
3893.90203	135.294
3893.939124	133.804
3893.976218	134.667
3894.013311	142.588
3894.050405	136.706
3894.0875	131.216
3894.124594	119.216
3894.161689	110.902
3894.198783	109.647
3894.235878	113.412
3894.272974	115.373
3894.310069	119.216
3894.347164	116.471
3894.38426	108.157
3894.421356	103.059
3894.458452	108.157
3894.495548	109.882
3894.532644	113.569
3894.569741	114.353
3894.606837	116.392
3894.643934	117.412
3894.681031	126.039
3894.718129	125.333
3894.755226	118.275
3894.792324	114.196
3894.829421	120.627
3894.866519	128.784
3894.903617	137.02
3894.940716	135.529
3894.977814	133.49
3895.014913	126.51
3895.052012	123.451
3895.089111	116.549
3895.12621	117.882
3895.163309	117.882
3895.200409	115.529
3895.237508	105.725
3895.274608	104.627
3895.311708	106.353
3895.348809	115.843
3895.385909	118.275
3895.42301	114.98
3895.46011	110.431
3895.497211	118.824
3895.534312	120.157
3895.571414	115.922
3895.608515	109.02
3895.645617	123.373
3895.682719	130.98
3895.719821	126.118
3895.756923	124.549
3895.794025	130.588
3895.831128	132.235
3895.86823	130.275
3895.905333	121.725
3895.942436	120
3895.97954	117.02
3896.016643	117.098
3896.053747	117.725
3896.09085	114.902
3896.127954	108.863
3896.165058	104.392
3896.202163	108.706
3896.239267	113.961
3896.276372	107.059
3896.313477	102.824
3896.350582	107.765
3896.387687	114.667
3896.424792	121.725
3896.461898	119.843
3896.499003	112.627
3896.536109	106.431
3896.573215	106.431
3896.610322	102.118
3896.647428	100.863
3896.684535	100.157
3896.721641	102.275
3896.758748	111.451
3896.795855	113.961
3896.832963	116.078
3896.87007	117.725
3896.907178	118.196
3896.944286	111.529
3896.981394	106.902
3897.018502	99.5294
3897.05561	105.098
3897.092719	105.098
3897.129828	108.784
3897.166936	108.706
3897.204046	114.588
3897.241155	108.078
3897.278264	104.078
3897.315374	97.1765
3897.352484	102.275
3897.389594	101.176
3897.426704	98.4314
3897.463814	96.1569
3897.500924	101.882
3897.538035	103.686
3897.575146	102.98
3897.612257	107.529
3897.649368	112.078
3897.68648	114.667
3897.723591	120.235
3897.760703	109.412
3897.797815	107.059
3897.834927	102.824
3897.872039	106.98
3897.909151	110.431
3897.946264	109.804
3897.983377	110.118
3898.02049	109.333
3898.057603	109.804
3898.094716	105.961
3898.13183	101.412
3898.168943	103.765
3898.206057	111.451
3898.243171	118.039
3898.280285	116.314
3898.3174	112
3898.354514	108.706
3898.391629	108.549
3898.428744	107.216
3898.465859	106.98
3898.502974	109.725
3898.54009	111.373
3898.577205	113.569
3898.614321	116.314
3898.651437	119.765
3898.688553	116.941
3898.72567	109.882
3898.762786	105.412
3898.799903	99.451
3898.83702	99.9216
3898.874137	102.118
3898.911254	109.882
3898.948371	121.02
3898.985489	122.275
3899.022606	117.333
3899.059724	112
3899.096842	115.059
3899.133961	114.902
3899.171079	116.784
3899.208198	114.51
3899.245316	116.235
3899.282435	115.059
3899.319555	111.686
3899.356674	117.02
3899.393793	113.255
3899.430913	113.725
3899.468033	119.843
3899.505153	123.686
3899.542273	121.176
3899.579394	117.49
3899.616514	111.922
3899.653635	116.471
3899.690756	116.549
3899.727877	120.078
3899.764998	122.588
3899.80212	122.824
3899.839241	123.216
3899.876363	121.569
3899.913485	122.745
3899.950607	122.98
3899.987729	124.392
3900.024852	126.039
3900.061975	123.843
3900.099097	126.353
3900.13622	118.275
3900.173344	114.902
3900.210467	107.843
3900.247591	103.843
3900.284714	105.804
3900.321838	116.157
3900.358962	119.765
3900.396087	123.765
3900.433211	121.49
3900.470336	117.882
3900.50746	111.765
3900.544585	111.373
3900.581711	114.98
3900.618836	125.882
3900.655961	121.882
3900.693087	111.686
3900.730213	109.333
3900.767339	113.412
3900.804465	122.431
3900.841592	123.765
3900.878718	117.255
3900.915845	120.471
3900.952972	125.333
3900.990099	123.216
3901.027226	117.882
3901.064354	113.333
3901.101481	113.098
3901.138609	111.608
3901.175737	113.333
3901.212865	117.333
3901.249993	119.373
3901.287122	124.392
3901.324251	124.235
3901.36138	112.627
3901.398509	107.059
3901.435638	113.804
3901.472767	113.098
3901.509897	116.706
3901.547027	116.549
3901.584156	121.333
3901.621287	119.608
3901.658417	117.569
3901.695547	115.059
3901.732678	113.882
3901.769809	112.314
3901.80694	114.039
3901.844071	109.49
3901.881202	116.235
3901.918334	119.608
3901.955465	123.843
3901.992597	115.137
3902.029729	104.078
3902.066861	108.784
3902.103994	114.51
3902.141126	107.373
3902.178259	101.647
3902.215392	103.137
3902.252525	102.667
3902.289659	101.882
3902.326792	102.431
3902.363926	99.3726
3902.401059	104.078
3902.438193	104.392
3902.475328	110.431
3902.512462	110.118
3902.549596	112.392
3902.586731	116.941
3902.623866	121.333
3902.661001	121.412
3902.698136	123.294
3902.735272	116.392
3902.772407	117.49
3902.809543	119.059
3902.846679	128
3902.883815	125.961
3902.920951	124.314
3902.958088	121.02
3902.995224	119.373
3903.032361	115.686
3903.069498	113.569
3903.106635	116.549
3903.143773	120.471
3903.18091	119.373
3903.218048	123.059
3903.255186	117.333
3903.292324	115.922
3903.329462	119.294
3903.3666	122.98
3903.403739	117.647
3903.440878	121.647
3903.478017	122.353
3903.515156	124.078
3903.552295	119.451
3903.589435	120
3903.626574	119.529
3903.663714	121.02
3903.700854	116.863
3903.737994	121.412
3903.775135	110.118
3903.812275	105.333
3903.849416	113.02
3903.886557	116.706
3903.923698	113.647
3903.960839	115.686
3903.99798	111.294
3904.035122	115.843
3904.072264	121.569
3904.109406	125.725
3904.146548	112.863
3904.18369	103.843
3904.220833	102.51
3904.257975	102.824
3904.295118	106.51
3904.332261	109.569
3904.369404	109.333
3904.406548	115.922
3904.443691	115.608
3904.480835	113.804
3904.517979	106.51
3904.555123	101.647
3904.592267	108.157
3904.629411	112.078
3904.666556	114.118
3904.703701	113.412
3904.740846	106.431
3904.777991	109.647
3904.815136	110.039
3904.852282	110.824
3904.889427	105.647
3904.926573	110.118
3904.963719	119.529
3905.000865	116.235
3905.038012	113.255
3905.075158	118.51
3905.112305	119.765
3905.149452	109.647
3905.186599	107.451
3905.223746	110.667
3905.260893	111.686
3905.298041	110.196
3905.335189	104.471
3905.372337	103.216
3905.409485	104.784
3905.446633	107.216
3905.483782	110.039
3905.52093	111.137
3905.558079	110.118
3905.595228	113.176
3905.632377	111.843
3905.669527	117.647
3905.706676	117.804
3905.743826	121.255
3905.780976	123.451
3905.818126	128.941
3905.855276	134.039
3905.892427	139.686
3905.929577	140.941
3905.966728	142.902
3906.003879	132.235
3906.04103	124.392
3906.078181	119.922
3906.115333	123.686
3906.152484	125.647
3906.189636	134.196
3906.226788	136.235
3906.26394	134.118
3906.301093	124.471
3906.338245	126.667
3906.375398	128.392
3906.412551	129.647
3906.449704	118.039
3906.486857	119.137
3906.524011	118.196
3906.561164	126.51
3906.598318	125.412
3906.635472	122.588
3906.672626	123.686
3906.70978	127.059
3906.746935	131.216
3906.78409	133.647
3906.821244	136.627
3906.858399	141.49
3906.895555	137.49
3906.93271	135.529
3906.969866	125.02
3907.007021	132.471
3907.044177	134.039
3907.081333	139.216
3907.11849	130.275
3907.155646	132.471
3907.192803	129.569
3907.229959	132.078
3907.267116	133.804
3907.304273	137.02
3907.341431	149.098
3907.378588	144
3907.415746	134.275
3907.452904	138.98
3907.490062	149.882
3907.52722	159.608
3907.564378	149.098
3907.601537	134.196
3907.638696	121.333
3907.675855	122.275
3907.713014	122.902
3907.750173	130.824
3907.787332	129.961
3907.824492	137.961
3907.861652	139.765
3907.898812	146.51
3907.935972	151.137
3907.973132	145.255
3908.010293	133.804
3908.047453	138.431
3908.084614	143.059
3908.121775	148.627
3908.158936	143.765
3908.196098	155.294
3908.233259	155.843
3908.270421	149.804
3908.307583	147.059
3908.344745	153.804
3908.381907	154.588
3908.41907	152.314
3908.456232	151.686
3908.493395	154.902
3908.530558	145.569
3908.567721	139.373
3908.604885	143.373
3908.642048	149.961
3908.679212	155.529
3908.716376	150.51
3908.75354	148.627
3908.790704	148.627
3908.827868	146.588
3908.865033	149.882
3908.902197	148.235
3908.939362	140.627
3908.976527	131.608
3909.013693	139.843
3909.050858	149.412
3909.088024	163.373
3909.12519	161.882
3909.162356	157.961
3909.199522	152.706
3909.236688	150.275
3909.273855	155.059
3909.311021	162.667
3909.348188	155.529
3909.385355	157.569
3909.422522	161.02
3909.45969	159.922
3909.496857	155.529
3909.534025	151.216
3909.571193	152.784
3909.608361	157.804
3909.645529	152.941
3909.682698	150.824
3909.719866	143.765
3909.757035	149.647
3909.794204	149.02
3909.831373	154.431
3909.868543	153.412
3909.905712	147.686
3909.942882	147.608
3909.980052	160.941
3910.017222	161.333
3910.054392	154.431
3910.091562	140
3910.128733	135.922
3910.165904	135.059
3910.203074	149.333
3910.240246	157.02
3910.277417	167.451
3910.314588	164
3910.35176	162.667
3910.388932	160.078
3910.426104	150.902
3910.463276	149.098
3910.500448	153.961
3910.537621	149.412
3910.574793	153.647
3910.611966	152.706
3910.649139	142.431
3910.686313	133.882
3910.723486	129.02
3910.760659	124.314
3910.797833	128.471
3910.835007	137.098
3910.872181	148.235
3910.909356	145.412
3910.94653	145.49
3910.983705	151.137
3911.020879	152.941
3911.058054	138.902
3911.09523	131.059
3911.132405	128.235
3911.16958	123.137
3911.206756	122.039
3911.243932	128.784
3911.281108	131.765
3911.318284	129.412
3911.355461	132.078
3911.392637	137.49
3911.429814	135.373
3911.466991	134.275
3911.504168	127.216
3911.541345	129.882
3911.578523	129.255
3911.6157	133.804
3911.652878	125.49
3911.690056	123.451
3911.727234	114.824
3911.764413	115.922
3911.801591	119.294
3911.83877	122.98
3911.875949	117.961
3911.913128	121.961
3911.950307	122.98
3911.987486	128.157
3912.024666	132.549
3912.061846	130.667
3912.099026	120.314
3912.136206	113.804
3912.173386	108
3912.210567	113.569
3912.247747	118.51
3912.284928	126.196
3912.322109	132.471
3912.35929	130.98
3912.396472	126.118
3912.433653	117.176
3912.470835	114.353
3912.508017	122.118
3912.545199	121.882
3912.582381	118.196
3912.619563	119.922
3912.656746	119.373
3912.693929	119.059
3912.731112	119.843
3912.768295	122.196
3912.805478	123.608
3912.842661	120.706
3912.879845	119.843
3912.917029	113.098
3912.954213	107.216
3912.991397	102.353
3913.028581	108.627
3913.065766	107.765
3913.102951	106.824
3913.140136	114.51
3913.177321	121.961
3913.214506	119.294
3913.251691	114.667
3913.288877	110.353
3913.326063	108
3913.363249	110.98
3913.400435	115.922
3913.437621	112.627
3913.474807	115.608
3913.511994	112.235
3913.549181	114.745
3913.586368	113.02
3913.623555	117.333
3913.660742	113.333
3913.69793	114.902
3913.735118	114.745
3913.772306	118.275
3913.809494	127.843
3913.846682	127.294
3913.88387	117.882
3913.921059	123.137
3913.958248	122.118
3913.995437	119.137
3914.032626	110.431
3914.069815	103.686
3914.107004	97.4902
3914.144194	102.51
3914.181384	111.137
3914.218574	122.118
3914.255764	120.235
3914.292954	117.098
3914.330145	112.627
3914.367336	108.706
3914.404527	106.902
3914.441718	109.098
3914.478909	106.902
3914.5161	109.569
3914.553292	113.49
3914.590484	117.647
3914.627676	118.667
3914.664868	118.588
3914.70206	113.02
3914.739253	112.078
3914.776445	107.608
3914.813638	111.765
3914.850831	111.137
3914.888024	112.235
3914.925218	119.373
3914.962411	131.686
3914.999605	126.51
3915.036799	124.078
3915.073993	123.373
3915.111187	128.314
3915.148381	122.275
3915.185576	109.176
3915.222771	107.137
3915.259966	117.725
3915.297161	130.824
3915.334356	133.255
3915.371552	124.314
3915.408747	122.745
3915.445943	124.471
3915.483139	120.784
3915.520335	115.686
3915.557532	107.686
3915.594728	114.51
3915.631925	118.745
3915.669122	118.902
3915.706319	124.078
3915.743516	117.882
3915.780714	117.961
3915.817911	114.196
3915.855109	115.373
3915.892307	124.627
3915.929505	128.627
3915.966703	122.902
3916.003902	134.667
3916.041101	141.725
3916.078299	141.569
3916.115498	130.196
3916.152698	127.765
3916.189897	132.471
3916.227097	134.51
3916.264296	125.02
3916.301496	125.098
3916.338696	127.843
3916.375897	127.451
3916.413097	124.392
3916.450298	123.373
3916.487498	125.255
3916.524699	129.647
3916.5619	134.196
3916.599102	135.451
3916.636303	136.314
3916.673505	138.902
3916.710707	129.098
3916.747909	124.392
3916.785111	123.529
3916.822313	129.255
3916.859516	135.294
3916.896719	137.569
3916.933922	132.941
3916.971125	134.588
3917.008328	130.902
3917.045531	130.588
3917.082735	133.49
3917.119939	131.922
3917.157143	132.941
3917.194347	135.294
3917.231551	145.255
3917.268756	153.02
3917.30596	151.137
3917.343165	150.745
3917.38037	144.392
3917.417575	143.059
3917.454781	136.235
3917.491986	131.451
3917.529192	128.314
3917.566398	125.255
3917.603604	127.216
3917.64081	129.412
3917.678017	130.824
3917.715223	129.412
3917.75243	127.686
3917.789637	127.451
3917.826844	127.451
3917.864052	137.647
3917.901259	145.647
3917.938467	144.157
3917.975675	137.49
3918.012883	132
3918.050091	125.412
3918.087299	124.706
3918.124508	129.098
3918.161717	137.49
3918.198925	133.098
3918.236135	124.863
3918.273344	114.039
3918.310553	118.745
3918.347763	122.902
3918.384973	124.157
3918.422183	123.373
3918.459393	124.627
3918.496603	123.922
3918.533814	117.882
3918.571024	114.275
3918.608235	121.804
3918.645446	126.039
3918.682657	123.137
3918.719869	123.843
3918.75708	131.294
3918.794292	137.569
3918.831504	135.765
3918.868716	124
3918.905928	129.49
3918.943141	132.863
3918.980353	135.216
3919.017566	138.431
3919.054779	148.157
3919.091992	158.667
3919.129206	149.49
3919.166419	135.216
3919.203633	122.745
3919.240847	124.078
3919.278061	125.569
3919.315275	124.314
3919.352489	122.667
3919.389704	119.137
3919.426919	123.373
3919.464134	126.039
3919.501349	129.804
3919.538564	126.275
3919.575779	123.608
3919.612995	118.745
3919.650211	118.902
3919.687427	117.098
3919.724643	122.824
3919.761859	118.745
3919.799076	120.549
3919.836293	116.863
3919.873509	121.647
3919.910726	128.549
3919.947944	137.255
3919.985161	136.627
3920.022379	133.725
3920.059596	126.51
3920.096814	136.549
3920.134032	130.588
3920.171251	126.667
3920.208469	122.118
3920.245688	125.412
3920.282907	123.608
3920.320126	128.549
3920.357345	126.51
3920.394564	125.098
3920.431784	123.451
3920.469003	127.451
3920.506223	122.98
3920.543443	124.627
3920.580663	122.902
3920.617884	121.882
3920.655104	118.98
3920.692325	119.843
3920.729546	122.745
3920.766767	122.902
3920.803988	120.157
3920.84121	120.392
3920.878432	125.961
3920.915653	120.549
3920.952875	116.392
3920.990098	124
3921.02732	132.863
3921.064542	133.176
3921.101765	129.882
3921.138988	121.961
3921.176211	109.725
3921.213434	114.824
3921.250658	128.627
3921.287881	126.588
3921.325105	112.471
3921.362329	114.588
3921.399553	118.275
3921.436777	121.098
3921.474002	122.118
3921.511226	123.843
3921.548451	117.02
3921.585676	109.804
3921.622901	110.275
3921.660127	115.137
3921.697352	116.235
3921.734578	120.235
3921.771804	124.863
3921.80903	132.235
3921.846256	131.059
3921.883483	123.765
3921.920709	116
3921.957936	114.118
3921.995163	114.824
3922.03239	121.333
3922.069617	128.627
3922.106845	132.157
3922.144072	134.275
3922.1813	130.588
3922.218528	123.216
3922.255756	119.137
3922.292985	126.588
3922.330213	124.314
3922.367442	113.882
3922.404671	116
3922.4419	123.529
3922.479129	122.118
3922.516358	113.098
3922.553588	111.843
3922.590818	125.098
3922.628048	132.863
3922.665278	125.176
3922.702508	124.314
3922.739739	122.745
3922.776969	122.039
3922.8142	121.098
3922.851431	126.039
3922.888662	118.51
3922.925894	115.216
3922.963125	113.412
3923.000357	119.765
3923.037589	121.569
3923.074821	122.196
3923.112053	114.196
3923.149286	115.843
3923.186518	121.49
3923.223751	127.059
3923.260984	126.196
3923.298217	130.51
3923.33545	129.882
3923.372684	127.529
3923.409917	118.667
3923.447151	121.333
3923.484385	117.02
3923.521619	117.569
3923.558854	121.49
3923.596088	132.627
